STAID,ID,Month,Year,qmeas,wb0,wb1,wb2,wb3,wb4,wb5,wb6,wb7,wb8,wb9,wb10,wb11,wb12,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,p6sum,p3sum,p2sum,X.1,DRAIN_SQKM,PPTAVG_BASIN,T_AVG_BASIN,T_MAX_BASIN,T_MIN_BASIN,WD_JAN_BASIN,WD_FEB_BASIN,WD_MAR_BASIN,WD_APR_BASIN,WD_MAY_BASIN,WD_JUN_BASIN,WD_JUL_BASIN,WD_AUG_BASIN,WD_SEP_BASIN,WD_OCT_BASIN,WD_NOV_BASIN,WD_DEC_BASIN,WD_BASIN,WDMAX_BASIN,WDMIN_BASIN,JAN_PPT7100_CM,FEB_PPT7100_CM,MAR_PPT7100_CM,APR_PPT7100_CM,MAY_PPT7100_CM,JUN_PPT7100_CM,JUL_PPT7100_CM,AUG_PPT7100_CM,SEP_PPT7100_CM,OCT_PPT7100_CM,NOV_PPT7100_CM,DEC_PPT7100_CM,JAN_TMP7100_DEGC,FEB_TMP7100_DEGC,MAR_TMP7100_DEGC,APR_TMP7100_DEGC,MAY_TMP7100_DEGC,JUN_TMP7100_DEGC,JUL_TMP7100_DEGC,AUG_TMP7100_DEGC,SEP_TMP7100_DEGC,OCT_TMP7100_DEGC,NOV_TMP7100_DEGC,DEC_TMP7100_DEGC,ET,PERDUN,PERHOR,CONTACT,RUNAVE7100,WB5100_JAN_MM,WB5100_FEB_MM,WB5100_MAR_MM,WB5100_APR_MM,WB5100_MAY_MM,WB5100_JUN_MM,WB5100_JUL_MM,WB5100_AUG_MM,WB5100_SEP_MM,WB5100_OCT_MM,WB5100_NOV_MM,WB5100_DEC_MM,WB5100_ANN_MM,BFI_AVE,HGA,HGB,HGC,HGD,PERMAVE,OMAVE,ROCKDEPAVE,NO4AVE,NO200AVE,NO10AVE,CLAYAVE,SILTAVE,SANDAVE,RFACT,ELEV_MEAN_M_BASIN_30M,SLOPE_PCT_30M,CaO_pct,MgO_pct,LPerm,UCS,granitic,sedimentary,volcanic,SGEO8,SGEO14,SGEO19,SGEO20,SGEO21,SGEO43,SGEO44,HLR15,HLR16,HLR18,HLR19,HLR20
T10336676,T10336676,7,1983,123.19,134.78,143.21,123.19,121.11,142.39,140.03,117.28,131.47,196.1,239.32,197.05,149.64,152.88,13.52,21.41,32.69,198.08,383.8,426.84,255.34,285.12,297.22,237.27,162.76,11.21,6.87,12.91,10.56,5.85,0.05,-0.59,-0.51,-0.88,-1.9,0.28,5.86,10.89,15.44,14.42,1318.16,252.18,54.1,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,1982,45.68,152.88,162.31,131.72,144.73,129.32,116.79,131.77,262.9,239.85,51.78,6.59,11.22,22.41,6.87,52.74,13.17,276.95,456.45,233.65,304.09,468.18,575.86,193.08,19.8,0.45,0.36,14.42,10.17,6.93,0.85,-1.07,-0.52,-3.49,1.44,2.67,5.28,14.34,17.07,15.54,1337.05,342.86,65.91,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,1974,35.81,151.98,109.75,108.97,98.0,103.25,36.06,55.44,107.14,110.03,35.21,56.31,112.73,131.16,82.65,0.45,8.67,98.01,302.2,103.85,200.53,247.19,358.37,62.28,13.89,30.16,2.72,14.8,13.23,7.55,1.47,0.55,-2.55,-3.46,-0.68,0.79,6.52,11.47,15.17,15.84,713.71,107.13,9.12,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,1993,35.61,160.41,167.66,147.85,101.54,74.96,3.64,3.95,8.37,14.98,27.42,3.39,5.93,11.88,3.1,51.92,72.65,83.23,169.78,307.6,377.66,429.27,24.62,143.95,15.58,13.85,28.18,13.43,10.01,7.76,3.52,2.18,-3.54,-5.18,-3.88,2.0,9.01,13.56,16.53,14.43,1062.84,207.8,124.57,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,2005,25.68,79.49,159.65,192.79,128.83,153.24,101.9,108.48,110.97,54.43,56.71,11.94,22.93,45.82,1.3,67.63,184.62,88.93,262.17,110.57,294.64,278.65,79.06,197.43,10.52,2.12,3.36,16.83,9.1,7.49,2.66,1.88,0.9,-1.07,0.49,1.88,6.01,12.34,15.59,16.41,1008.56,341.18,252.25,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,1977,1.14,12.61,25.97,52.19,38.83,10.7,22.43,0.44,0.51,1.77,2.61,4.04,7.16,8.22,3.02,21.11,79.59,21.81,53.92,127.72,65.15,18.82,36.15,32.67,41.65,64.97,7.66,15.05,13.22,2.6,4.62,-3.18,-0.21,-2.83,-0.86,3.94,7.49,12.44,12.12,15.23,369.3,122.51,100.7,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,1995,107.77,171.72,162.57,165.57,150.64,148.48,82.45,90.72,19.61,4.95,4.59,6.48,11.27,22.59,1.53,32.46,114.18,223.43,602.63,61.04,566.97,197.67,330.54,37.72,16.85,0.02,1.02,14.08,9.39,5.01,1.42,-0.66,1.17,-1.37,-2.04,-2.25,6.37,12.88,16.6,17.01,1600.71,370.07,146.64,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,1994,1.1,22.59,45.24,93.06,83.96,68.57,42.51,51.51,61.37,83.75,123.16,137.62,148.01,160.41,1.02,3.42,58.35,62.31,46.83,246.21,51.41,114.7,69.32,86.84,3.15,2.64,3.1,17.01,11.98,7.56,4.38,2.39,-2.63,-0.45,-1.41,1.84,7.5,12.93,14.73,13.43,468.53,124.08,61.77,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,1985,3.29,70.82,98.37,80.72,86.17,47.91,38.97,45.26,70.66,136.01,85.7,82.76,97.04,121.66,12.8,13.26,5.07,39.12,225.65,136.04,24.61,68.04,372.89,127.4,11.71,4.49,11.23,16.59,13.78,7.09,5.2,-1.78,-2.13,-1.96,-2.9,0.45,4.66,13.54,16.07,16.93,443.75,57.45,18.33,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,1998,59.61,144.96,153.54,129.85,119.18,132.43,108.41,116.79,43.49,74.61,42.49,61.36,113.52,136.96,8.45,51.92,112.21,109.81,203.57,466.87,415.68,110.12,145.07,70.07,10.38,3.37,6.9,15.57,9.29,3.22,1.75,1.45,-1.89,-0.19,-2.7,2.79,6.69,12.73,15.28,14.2,1360.06,273.94,164.13,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,1973,6.48,131.16,127.61,119.32,58.87,27.03,29.54,14.93,29.7,63.11,24.03,27.12,48.83,96.97,2.72,18.47,43.19,40.42,86.78,183.68,330.12,225.67,204.1,85.85,57.65,7.14,0.61,15.84,12.59,9.08,2.83,-1.98,-1.52,-4.3,-4.34,0.17,5.73,10.23,15.84,16.35,702.66,102.08,61.66,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,1984,20.67,121.66,130.11,117.12,111.31,119.23,94.58,130.24,214.93,235.55,157.13,161.9,152.45,134.78,11.23,62.46,36.26,106.06,144.16,166.63,31.08,469.08,581.98,110.81,60.04,45.5,13.52,16.93,10.36,8.38,1.65,2.1,-1.41,-0.13,-0.14,1.0,8.13,12.76,14.82,12.91,546.65,204.78,98.72,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,2001,1.0,19.4,38.65,77.95,95.05,86.13,47.55,44.21,45.44,32.9,21.41,14.41,24.64,48.99,2.34,1.6,16.2,127.88,79.66,193.21,99.19,75.47,74.31,110.29,43.3,3.03,0.27,15.52,12.68,11.43,1.97,3.52,-1.89,-1.36,0.81,0.25,6.77,12.01,16.31,14.28,517.74,145.68,17.8,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,1981,1.39,22.41,45.02,93.23,87.35,96.73,86.12,103.37,51.6,28.59,30.17,53.09,102.32,138.9,0.36,4.88,75.1,41.04,164.62,132.91,236.76,111.09,63.31,46.75,9.39,2.3,32.19,15.54,13.53,7.0,4.65,0.52,-0.44,0.78,0.84,3.64,7.91,12.56,14.73,15.17,655.31,121.02,79.98,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,2008,2.9,54.41,96.9,105.35,78.98,77.76,70.75,37.6,21.02,9.01,9.44,7.47,11.8,23.07,3.23,0.61,43.12,20.11,66.38,186.52,370.29,160.31,31.55,93.96,34.43,6.1,1.38,16.8,12.45,7.39,3.07,1.38,-0.03,-2.47,-1.84,4.79,6.45,11.26,16.5,17.23,687.03,63.84,43.73,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,2009,4.59,56.11,113.43,161.94,110.39,119.99,98.66,93.15,78.0,62.86,10.65,13.57,27.19,54.41,5.35,35.08,139.48,45.8,239.93,246.63,104.49,229.65,162.73,77.3,0.15,1.36,3.23,16.7,10.84,9.77,3.75,0.51,-0.61,1.2,-0.73,4.8,8.12,13.95,16.98,16.8,811.41,220.36,174.56,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,1975,39.19,125.84,121.98,77.61,36.76,45.56,29.1,30.95,35.31,38.42,29.18,53.71,108.0,151.98,1.42,26.6,24.21,135.3,288.16,338.27,98.58,137.15,94.66,48.22,0.61,12.99,82.65,15.23,10.84,5.75,-1.98,-1.97,-3.0,-2.26,-1.79,2.46,6.88,13.13,15.1,14.8,911.12,186.11,50.81,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,1990,3.57,39.2,78.2,132.35,98.61,56.32,24.62,49.33,42.89,89.21,84.56,60.25,82.46,121.0,11.95,19.84,125.76,76.64,79.98,173.15,184.15,4.74,116.79,153.3,95.27,44.45,0.27,16.1,11.15,6.18,5.69,1.4,-4.02,-1.48,0.29,2.9,6.22,12.03,14.05,15.03,659.52,222.24,145.6,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,2000,6.05,48.99,98.6,151.57,131.0,119.47,150.62,106.74,43.76,58.61,27.94,45.54,91.86,122.42,0.27,13.1,106.68,69.0,61.02,374.9,395.37,47.15,122.34,72.5,5.55,26.59,1.72,14.28,13.15,8.02,5.11,1.92,0.48,-0.21,-0.44,4.53,9.92,13.29,13.74,15.02,1020.07,188.78,119.78,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,1997,7.21,136.96,149.94,146.98,124.32,124.65,128.82,205.18,205.03,122.37,46.86,71.66,116.36,156.61,6.9,70.64,25.08,70.28,50.32,47.13,603.49,768.51,268.0,70.19,17.4,12.32,7.04,14.2,10.48,9.99,3.63,3.69,0.39,-0.79,-0.39,2.46,6.48,11.58,16.19,17.04,866.94,166.0,95.72,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,2006,21.91,150.29,157.5,160.21,162.91,96.18,153.41,171.79,218.73,57.66,12.39,20.48,40.17,79.49,1.7,9.83,30.49,226.82,332.92,239.28,296.92,710.99,169.05,49.17,12.39,9.18,1.3,17.22,13.64,8.85,3.41,-2.54,0.38,-0.38,0.97,3.8,7.56,10.28,15.05,16.83,1136.26,267.14,40.32,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
T10336676,T10336676,7,2010,25.18,83.05,118.37,128.81,125.45,109.34,96.6,99.72,47.52,32.24,38.63,14.11,28.46,56.11,1.54,23.38,99.96,187.98,191.04,129.24,259.66,198.47,52.96,157.57,3.07,10.87,5.35,16.52,11.08,3.83,1.47,0.55,0.55,0.32,-1.6,3.51,6.46,14.89,15.21,16.7,891.26,311.32,123.34,290,24.7,154.94,5.71,12.08,-1.22,13.09,12.43,13.9,10.25,5.84,4.0,1.53,2.77,3.82,6.6,13.14,13.7,101.1,13.9,1.5,26.87,25.79,22.62,10.38,6.36,2.73,0.91,1.34,4.02,9.27,21.36,22.57,-2.37,-1.55,0.0,2.39,6.44,11.03,15.25,14.92,11.74,6.71,1.41,-1.68,504.8,2.1,1.1,20.6,535.2,54.5,58.3,73.7,87.2,103.0,94.3,75.3,52.7,34.8,29.4,44.4,48.0,755.6,64.3,1.51,68.16,5.66,24.68,3.87,2.76,46.1,59.9,19.73,52.93,8.69,28.6,62.71,131.67,2218.5,27.4,3.6683,2.3283,-0.6246,71.9929,0,0,1,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,98.5,0.7
